user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,total_ad_revenue,total_iap_revenue,total_revenue
a0f4e9933f92b40ca1f5f4aad7959bb2,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ad5a3b1794923cd85cf06dec2fae3a73,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a296683fc085ecb18220eb14c9b83653,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286933422088623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286933422088623,0.0,0.286933422088623
e5d880638d93392e12bcac9dcfcf6eb2,42.0,1.0,0.0798594653606414,0.0,0.1341799795627594,0.0,0.0,0.0,0.1750186681747436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3890581130981444,0.0,0.3890581130981444
25b9850304909e149376c0a338d63eea,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cacb0706f8eace1a8398e4397729495,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768a98878f2d951a73cc4b1722c35feb,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a00b526b03f7c3416b58088427199f2c,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
af1bfaccef885016cae1d42be10e3cff,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f5162430836707d62694d21e3afba92e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1aee942eea2d5dcd2a6278c7f9380c70,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34c3484ea1e6f1be5e2239f9ec10c87a,42.0,0.0,0.0019120377255603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019120377255603,0.0,0.0019120377255603
39f66d600af9518eb5f8876b5c7911a8,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7755c75db2ceec8ca5f94d499bfc0968,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875a8e3e5fdf6de2e87937ed3dccf455,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8c54e2a6198e94d71895c62747b7ac03,42.0,0.0,0.0497459284961223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497459284961223,0.0,0.0497459284961223
91ec57eb17dbbc5f4d1e179e4a70533a,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
