user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D4,IAPRev_D4
cad6765164951c57b2b97e655150f17a,46.0,1.0,4.412120878696442,0.0,1.2262596487998962,0.0,0.0,0.0,1.9203232526779173,0.0,7.558703780174255,0.0,7.558703780174255,0.0,0.0
cc8e079e5773df422bdb185a3b0c9188,46.0,0.0,0.1872945502400398,0.0,0.0204796679317951,0.0,0.0,0.0,0.0,0.0,0.2077742181718349,0.0,0.2077742181718349,0.0,0.0
806859abfbf11b9e976a76b6ecf6930f,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8cf3da7172629dae81b353ab7648955e,46.0,0.0,0.082424908876419,0.0,0.0272250073030591,0.0,0.0131324091926217,0.0,0.0,0.0,0.1227823253720998,0.0,0.1227823253720998,0.0,0.0
dd86db3d76c0c24d89a3be6fd0ce71b1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e56524cbd344e420ebb41b0bbbabbc15,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5c401ca3689e7f6e0b7a9412c3f046f8,46.0,1.0,0.2667481005191803,27.980515,0.0,0.0,0.074344165623188,0.0,0.0,0.0,0.3410922661423683,27.980515,28.32160726614237,0.0,0.0
cb544043bc3a74c6b6bf72bf98ef427c,46.0,0.0,0.6088408008217812,0.0,0.937482362613082,0.0,0.059747202321887,0.0,0.0713730566203594,0.0,1.6774434223771095,0.0,1.6774434223771095,0.0,0.0
cb7cc4c69454988ddc00d508d277c229,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39dba89be9e4b7da2ef332247e36d092,46.0,1.0,0.0,0.0,0.708823025226593,0.0,0.0,0.0,0.0,0.0,0.708823025226593,0.0,0.708823025226593,0.0,0.0
