user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D5,IAPRev_D5
5b83549446febe762144a3b9ca5ba499,46.0,1.0,0.1348880566656589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348880566656589,0.0,0.1348880566656589,0.0,0.0
99b04783dbf2cfb0aa80c17e8f68c2c6,46.0,1.0,0.0771369831636548,0.0,0.1106194169260561,0.0,0.0774450157769024,0.0,0.1265218500047922,0.0,0.0052893999963998,0.0,0.3970126658678053,0.0,0.3970126658678053,0.0,0.0
b71052980c39b9ad01067040a40d535c,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c74d5b7a13dbce8b29ad46226c4d7a5b,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce71c238f5321e2c326f8cd6b29226d5,46.0,1.0,0.0673784501850605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673784501850605,0.0,0.0673784501850605,0.0,0.0
8210c03127d9cf9e384636ad7a396ca9,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165c21b028fef101a0057ef79dc6d1c3,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413d961540234f2480d150330635629f,46.0,0.0,5.320153594017029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.320153594017029,0.0,5.320153594017029,0.0,0.0
581f8ca307b3564a2692f7b52848efd6,46.0,1.0,0.0241062864661216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241062864661216,0.0,0.0241062864661216,0.0,0.0
b3fb152be6b95f4eb14770108d78af3d,46.0,1.0,0.0098011335358023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098011335358023,0.0,0.0098011335358023,0.0,0.0
ccf3d9ac1949a06cd6b6fbb7a221a19e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7f6fad8a5897f65aa0729799096bb00f,46.0,0.0,0.0693009048700332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693009048700332,0.0,0.0693009048700332,0.0,0.0
c5bfb4e7c29b769d7234b6aa342096ea,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0067d38050b962aae039d4d8886e9bbb,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2cee7e67b0d5c973a0880743db228f66,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506923c6888c1505132701cc34944bd9,46.0,1.0,0.0,0.0,0.0132610043510794,0.0,0.0140236830338835,0.0,0.0,0.0,0.0,0.0,0.0272846873849629,0.0,0.0272846873849629,0.0,0.0
51e4b1ee4f784b876268027a6d68abd2,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fdcd2c741039872ec32aac249fec321,46.0,0.0,0.3183720810338855,0.0,0.0,0.0,0.0415486227720975,0.0,0.0,0.0,0.0,0.0,0.35992070380598296,0.0,0.35992070380598296,0.0,0.0
