user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D2,IAPRev_D2
22354a66d718e80391441444738374b4,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33d267b1484e62a08297aade6f52af42,46.0,1.0,0.5434042271226645,0.0,0.0,0.0,0.5434042271226645,0.0,0.5434042271226645,0.0,0.0
38bcc0e1a5c04d1cb0c267d26678f389,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696a6375e4bed5d0849a8b26856218f7,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7248264677b6fb8415a91c3594dd863d,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9cf4711b935e4d4359c5a6f26bd25f8f,46.0,0.0,0.0,0.0,0.0843223631381988,0.0,0.0843223631381988,0.0,0.0843223631381988,0.0,0.0
b631708b590c50d9d4b334da52ee3801,46.0,0.0,0.0069195013493299,0.0,0.0,0.0,0.0069195013493299,0.0,0.0069195013493299,0.0,0.0
c66cd8b8da7ceaf7740d90ec94ce8270,46.0,0.0,0.038020733743906,0.0,0.0,0.0,0.038020733743906,0.0,0.038020733743906,0.0,0.0
d9e08832f3eaeb2cd3273a54b3eb8d98,46.0,0.0,0.498326376080513,0.0,0.0,0.0,0.498326376080513,0.0,0.498326376080513,0.0,0.0
f019391ebd26d81768400db22fdd192b,46.0,1.0,0.0,0.0,0.1614605151116848,0.0,0.1614605151116848,0.0,0.1614605151116848,0.0,0.0
8f7cfe88debfd62d0d9d49be0f82ed5f,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7c6243d90556b304f3b9717c2f1666df,46.0,1.0,0.0187015533447265,0.0,0.0,0.0,0.0187015533447265,0.0,0.0187015533447265,0.0,0.0
2fdb0b679297bd7a0c51a80b2b1f2985,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667a72a3467cc20cdba3e6f52fec843e,46.0,0.0,0.0052014999091625,0.0,0.0,0.0,0.0052014999091625,0.0,0.0052014999091625,0.0,0.0
6c21be4e10f47d09b153d7429c7ac92e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0bbc84534409a312ef401267cbe7ef,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93485287547026c9dab3e60594c73cd2,46.0,1.0,0.0111810835078358,0.0,0.0,0.0,0.0111810835078358,0.0,0.0111810835078358,0.0,0.0
b3d694eb2ea48ba8b6552e43f6c45427,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f408477a8c72a8ac332e056552dbb3b9,46.0,0.0,0.2167184557765722,0.0,0.0,0.0,0.2167184557765722,0.0,0.2167184557765722,0.0,0.0
bb5ef99ef7efc765e7e79e42171bdecc,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2ef8a6420fe14037f8f22d68bcdb3ebb,46.0,0.0,0.0269498024135828,0.0,0.0,0.0,0.0269498024135828,0.0,0.0269498024135828,0.0,0.0
d09b8e830d7a97b0953bfda496c3508c,46.0,0.0,0.0063908407464623,0.0,0.0,0.0,0.0063908407464623,0.0,0.0063908407464623,0.0,0.0
bea73dd7e73d67aaf702512593bc4e35,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b7d807883a86b6356aa8f5bef02049f,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c489591ef319c0c9eec6ff7e1b862f2d,46.0,0.0,0.037140566855669,0.0,0.0,0.0,0.037140566855669,0.0,0.037140566855669,0.0,0.0
