user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,total_ad_revenue,total_iap_revenue,total_revenue
8b302b6a74f73575adfea1e6131f0712,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ddfff1e6e31dc2f8f14136ce875fb64e,45.0,1.0,0.0533843785524368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533843785524368,0.0,0.0533843785524368
0a0ec090acc0af90c562e474855a8594,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63e3a09b46d78dc8b128ea35d6ca24e0,45.0,0.0,0.0203170860186219,0.0,0.0078175002709031,0.0,0.0,0.0,0.0359902982600033,0.0,0.0393730932846665,0.0,0.104592815041542,0.0,0.20809079287573679,0.0,0.20809079287573679
6dd359515d29d713505adc893be7e9e6,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a6e9752e22076f51972e0021794a4ce,45.0,1.0,0.5779268145561218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5779268145561218,0.0,0.5779268145561218
9a36266a5d54aee43914b55ce2a97bd5,45.0,0.0,0.7819306701421738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7819306701421738,0.0,0.7819306701421738
ea7b16ad945c121262a614b8e83dc6bc,45.0,0.0,0.0449556643143296,0.0,0.0168027617037296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123354606330394,0.0,0.0740938866510986,0.0,0.0740938866510986
b6280162cb307f1db05bc7cc15a9d5dc,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232d2a2484290edbaedcf0ec5fee09c,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c22f3b691dd55360449990e8993a0e3,45.0,1.0,0.0570995961315929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255648898892104,0.0,0.0826644860208033,0.0,0.0826644860208033
